"","Site_year","Site","Site_geno_year","Genotype","SampleYear","Absolute_estimate_ED50","fvfm_ED50CIrange","LowerCI_fvfmED50","UpperCI_fvfmED50","Std..Error","eventID"
"139","Hicks-21March_2021","Hicks-21March","Hicks-21March_28_2021","28","2021",36.0441894024922,0.712784746759695,35.6877970291123,36.400581775872,0.180773071403247,"Ahya_28b"
"140","Hicks-21March_2021","Hicks-21March","Hicks-21March_29_2021","29","2021",36.4838856499568,0.675297378309793,36.1462369608019,36.8215343391117,0.171265703625919,"Ahya_29b"
"141","Hicks-21March_2021","Hicks-21March","Hicks-21March_30_2021","30","2021",35.644052210599,0.714061566915305,35.2870214271413,36.0010829940566,0.181096892447691,"Ahya_30b"
"142","Hicks-21March_2021","Hicks-21March","Hicks-21March_31_2021","31","2021",36.2530728258851,0.719349222134355,35.8933982148179,36.6127474369522,0.182437922371259,"Ahya_31b"
"143","Hicks-21March_2021","Hicks-21March","Hicks-21March_32_2021","32","2021",36.1049482601584,0.710156773083639,35.7498698736166,36.4600266467002,0.180106577240531,"Ahya_32b"
"144","Hicks-21March_2021","Hicks-21March","Hicks-21March_33_2021","33","2021",36.429678382243,0.694419935468176,36.0824684145089,36.776888349977,0.176115475462814,"Ahya_33b"
"145","Hicks-21March_2021","Hicks-21March","Hicks-21March_34_2021","34","2021",36.4347797015275,0.667598568952698,36.1009804170512,36.7685789860039,0.169313168277825,"Ahya_34b"
"146","Hicks-21March_2021","Hicks-21March","Hicks-21March_35_2021","35","2021",36.5141759172629,0.69860696889549,36.1648724328151,36.8634794017106,0.17717737093149,"Ahya_35b"
"147","Hicks-21March_2021","Hicks-21March","Hicks-21March_36_2021","36","2021",36.0254516123551,0.718943389743814,35.6659799174832,36.384923307227,0.182334997093963,"Ahya_36b"
"148","Hicks-21March_2021","Hicks-21March","Hicks-21March_37_2021","37","2021",35.8954964940918,0.628848782611101,35.5810721027862,36.2099208853973,0.159485632089608,"Ahya_37b"
"149","Hicks-21March_2021","Hicks-21March","Hicks-21March_38_2021","38","2021",36.2000713234923,0.691998356846057,35.8540721450693,36.5460705019153,0.17550132623031,"Ahya_38b"
"150","Hicks-21March_2021","Hicks-21March","Hicks-21March_39_2021","39","2021",36.153065211436,0.674544204586738,35.8157931091426,36.4903373137294,0.17107468729478,"Ahya_39b"
"151","Hicks-21March_2021","Hicks-21March","Hicks-21March_40_2021","40","2021",36.2448453613629,0.684822217456116,35.9024342526348,36.5872564700909,0.17368134794902,"Ahya_40b"
"152","Hicks-21March_2021","Hicks-21March","Hicks-21March_41_2021","41","2021",36.511687035888,0.690314754785859,36.1665296584951,36.856844413281,0.175074339097339,"Ahya_41b"
"153","Hicks-21March_2021","Hicks-21March","Hicks-21March_42_2021","42","2021",36.5144091898223,0.715676861706243,36.1565707589692,36.8722476206754,0.181506555816479,"Ahya_42b"
"154","Hicks-21March_2021","Hicks-21March","Hicks-21March_43_2021","43","2021",36.4356776158888,0.729432577206495,36.0709613272856,36.8003939044921,0.184995214842411,"Ahya_43b"
"155","Martin_2021","Martin","Martin_131_2021","131","2021",37.2426927626948,0.506792581447954,36.9892964719708,37.4960890534188,0.128706675989026,"Ahya_131b"
"156","Martin_2021","Martin","Martin_132_2021","132","2021",37.222560791669,0.957480378193509,36.7438206025722,37.7013009807657,0.243164800182971,"Ahya_132b"
"157","Martin_2021","Martin","Martin_133_2021","133","2021",36.7022328459032,NA,NA,NA,NA,"Ahya_133b"
"158","Martin_2021","Martin","Martin_134_2021","134","2021",36.9585853706692,1.5620191444502,36.1775757984441,37.7395949428943,0.396695412034274,"Ahya_134b"
"159","Martin_2021","Martin","Martin_135_2021","135","2021",37.363503920187,0.176654874284708,37.2751764830447,37.4518313573294,0.0448638407481878,"Ahya_135"
"160","Martin_2021","Martin","Martin_136_2021","136","2021",37.2630890058471,0.461848013175995,37.0321649992591,37.4940130124351,0.11729240869743,"Ahya_136"
"161","Martin_2021","Martin","Martin_137_2021","137","2021",37.357054312025,0.270960726952424,37.2215739485488,37.4925346755013,0.0688140587811634,"Ahya_137"
"162","Martin_2021","Martin","Martin_138_2021","138","2021",37.1987530820177,0.434063621489571,36.9817212712729,37.4157848927625,0.110236195111746,"Ahya_138"
"163","Martin_2021","Martin","Martin_139_2021","139","2021",37.1633022228338,0.557604265353831,36.8845000901569,37.4421043555108,0.141610974860662,"Ahya_139"
"164","Martin_2021","Martin","Martin_140_2021","140","2021",37.2325536394897,0.724600211195778,36.8702535338918,37.5948537450876,0.184021803037252,"Ahya_140"
"165","Martin_2021","Martin","Martin_141_2021","141","2021",37.3116149154096,0.494944700383584,37.0641425652178,37.5590872656014,0.125697749960647,"Ahya_141b"
"166","Martin_2021","Martin","Martin_142_2021","142","2021",37.5224769269102,0.415612930103293,37.3146704618585,37.7302833919618,0.10555039811124,"Ahya_142b"
"167","Martin_2021","Martin","Martin_143_2021","143","2021",37.0408732493505,0.80192484798728,36.6399108253569,37.4418356733442,0.203659416802354,"Ahya_143b"
"168","Martin_2021","Martin","Martin_144_2021","144","2021",37.4082787430011,0.18939460674622,37.313581439628,37.5029760463742,0.0480992642293792,"Ahya_144b"
"169","Martin_2021","Martin","Martin_145_2021","145","2021",37.4308802906379,0.233795660102416,37.3139824605867,37.5477781206891,0.0593754987227124,"Ahya_145b"
"170","Martin_2021","Martin","Martin_146_2021","146","2021",37.4808114855417,0.167249603920496,37.3971866835814,37.5644362875019,0.0424752479990645,"Ahya_146"
"171","Martin_2021","Martin","Martin_147_2021","147","2021",37.5274495475288,0.334758976597726,37.36007005923,37.6948290358277,0.0850164677081148,"Ahya_147"
"172","Martin_2021","Martin","Martin_148_2021","148","2021",37.3454006764322,0.266214032761937,37.2122936600512,37.4785076928132,0.0676085730389526,"Ahya_148"
"173","Martin_2021","Martin","Martin_149_2021","149","2021",37.2986757183839,0.58235560429604,37.0074979162359,37.5898535205319,0.147896904604201,"Ahya_149"
"174","Martin_2021","Martin","Martin_150_2021","150","2021",37.3450992503841,0.252362464927032,37.2189180179206,37.4712804828476,0.0640907842659333,"Ahya_150b"
"175","Martin_2021","Martin","Martin_151_2021","151","2021",37.3898171003755,0.25747906913189,37.2610775658095,37.5185566349414,0.0653902135466008,"Ahya_151b"
"176","Martin_2021","Martin","Martin_152_2021","152","2021",37.1843241273534,1.03430690251989,36.6671706760935,37.7014775786134,0.262675911702377,"Ahya_152b"
"177","Martin_2021","Martin","Martin_153_2021","153","2021",37.2572187018884,NA,NA,NA,NA,"Ahya_153b"
"178","Martin_2021","Martin","Martin_154_2021","154","2021",37.2330195164658,NA,NA,NA,NA,"Ahya_154b"
"179","Martin_2021","Martin","Martin_155_2021","155","2021",37.9720368431561,1.21982986581374,37.3621219102493,38.581951776063,0.309791920892887,"Ahya_155b"
"180","Martin_2021","Martin","Martin_156_2021","156","2021",37.4209994223458,0.219330717071983,37.3113340638098,37.5306647808818,0.0557019352098076,"Ahya_156b"
"181","Martin_2021","Martin","Martin_157_2021","157","2021",37.5221819997497,0.334874295268605,37.3547448521154,37.689619147384,0.0850457544091284,"Ahya_157b"
"182","Martin_2021","Martin","Martin_158_2021","158","2021",37.390047321752,0.349888554984531,37.2151030442597,37.5649915992442,0.0888588241564215,"Ahya_158b"
"183","Martin_2021","Martin","Martin_159_2021","159","2021",36.6803365446231,0.856415074830906,36.2521290072077,37.1085440820386,0.217497930284325,"Ahya_159b"
"184","Martin_2021","Martin","Martin_160_2021","160","2021",37.1690317378389,0.652633084135573,36.8427151957711,37.4953482799067,0.165744799696092,"Ahya_160b"
"185","NoName_2021","NoName","NoName_97_2021","97","2021",35.9101544514585,1.13052673913826,35.3448910818893,36.4754178210276,0.287241478027362,"Ahya_97b"
"186","NoName_2021","NoName","NoName_98_2021","98","2021",35.4539402829065,1.00066475424488,34.9536079057841,35.9542726600289,0.254246461466519,"Ahya_98b"
"187","NoName_2021","NoName","NoName_99_2021","99","2021",35.7526700599146,1.07109802006056,35.2171210498843,36.2882190699449,0.272141973951798,"Ahya_99b"
"188","NoName_2021","NoName","NoName_100_2021","100","2021",35.9815446961222,1.14023232784082,35.4114285322018,36.5516608600426,0.289707450345871,"Ahya_100b"
"189","NoName_2021","NoName","NoName_101_2021","101","2021",35.8016393695359,1.19451871143889,35.2043800138164,36.3988987252553,0.303500402358094,"Ahya_101b"
"190","NoName_2021","NoName","NoName_102_2021","102","2021",36.4625786597972,1.08153883064963,35.9218092444724,37.003348075122,0.274794749655003,"Ahya_102b"
"191","NoName_2021","NoName","NoName_103_2021","103","2021",36.5624169865002,1.48169336198177,35.8215703055093,37.303263667491,0.376465037530549,"Ahya_103b"
"192","NoName_2021","NoName","NoName_104_2021","104","2021",36.1538789215851,1.16851666100796,35.5696205910811,36.738137252089,0.296893864769061,"Ahya_104b"
"193","NoName_2021","NoName","NoName_105_2021","105","2021",35.917121772872,1.01559637181558,35.4093235869642,36.4249199587798,0.258040250460503,"Ahya_105b"
"194","NoName_2021","NoName","NoName_106_2021","106","2021",35.7040594953599,1.04048068480256,35.1838191529586,36.2242998377612,0.264362796044453,"Ahya_106b"
"195","NoName_2021","NoName","NoName_107_2021","107","2021",35.5528616685422,1.10236862885648,35.001677354114,36.1040459829705,0.280087134007194,"Ahya_107b"
"196","NoName_2021","NoName","NoName_108_2021","108","2021",35.5693396502488,1.09862077082603,35.0200292648357,36.1186500356618,0.279134887374863,"Ahya_108b"
"197","NoName_2021","NoName","NoName_109_2021","109","2021",36.8368754695273,NA,NA,NA,NA,"Ahya_109b"
"198","NoName_2021","NoName","NoName_110_2021","110","2021",37.0596294546149,1.60303294767294,36.2581129807784,37.8611459284514,0.407294703676906,"Ahya_110b"
"199","NoName_2021","NoName","NoName_111_2021","111","2021",36.5641629226574,1.09347700092195,36.0174244221964,37.1109014231184,0.277827970856454,"Ahya_111b"
"200","NoName_2021","NoName","NoName_113_2021","113","2021",36.1006573640945,1.12854769431986,35.5363835169346,36.6649312112544,0.286738647144164,"Ahya_113b"
"201","NoName_2021","NoName","NoName_112_2021","112","2021",36.2355779612929,1.13136945975243,35.6698932314167,36.8012626911691,0.287455594426735,"Ahya_112b"
"202","NoName_2021","NoName","NoName_114_2021","114","2021",35.1393401620179,1.17496968973002,34.5518553171528,35.7268250068829,0.298533434576398,"Ahya_114b"
"203","NoName_2021","NoName","NoName_115_2021","115","2021",36.6087143421807,1.14439157724911,36.0365185535561,37.1809101308052,0.290764222296645,"Ahya_115b"
"204","NoName_2021","NoName","NoName_116_2021","116","2021",35.7518843348074,1.18619732391286,35.158785672851,36.3449829967638,0.301386124500291,"Ahya_116b"
"205","NoName_2021","NoName","NoName_117_2021","117","2021",36.6315800653872,1.24818417693426,36.00748797692,37.2556721538543,0.317135593012378,"Ahya_117b"
"206","NoName_2021","NoName","NoName_118_2021","118","2021",37.1791393416474,0.693967703745059,36.8321554897749,37.52612319352,0.176321622502203,"Ahya_118b"
"207","NoName_2021","NoName","NoName_119_2021","119","2021",36.3953134605068,1.21301167521017,35.7888076229017,37.0018192981119,0.30819904951333,"Ahya_119b"
"208","NoName_2021","NoName","NoName_120_2021","120","2021",37.2080156005829,0.710802415068102,36.8526143930489,37.563416808117,0.180598944917668,"Ahya_120b"
"209","NoName_2021","NoName","NoName_121_2021","121","2021",36.8767230682016,NA,NA,NA,NA,"Ahya_121b"
"210","NoName_2021","NoName","NoName_122_2021","122","2021",35.6474204887564,1.05612208140656,35.1193594480531,36.1754815294597,0.268336923965007,"Ahya_122b"
"211","NoName_2021","NoName","NoName_123_2021","123","2021",37.0753531950828,2.19774395239675,35.9764812188844,38.1742251712812,0.558397426047022,"Ahya_123b"
"212","NoName_2021","NoName","NoName_124_2021","124","2021",36.5889950835287,5.36074077477625,33.9086246961406,39.2693654709168,1.36204394832978,"Ahya_124b"
"213","NoName_2021","NoName","NoName_125_2021","125","2021",36.6298213125505,1.07799556982842,36.0908235276363,37.1688190974648,0.273894486582853,"Ahya_125b"
"214","NoName_2021","NoName","NoName_126_2021","126","2021",36.3993062020428,1.14600475659185,35.8263038237469,36.9723085803388,0.291174094971648,"Ahya_126b"
"215","NoName_2021","NoName","NoName_127_2021","127","2021",36.2751046462987,1.25614243340047,35.6470334295985,36.903175862999,0.319157607415699,"Ahya_127b"
"216","NoName_2021","NoName","NoName_128_2021","128","2021",36.8513286169902,1.92216983320695,35.8902437003867,37.8124135335937,0.488380225602473,"Ahya_128b"
"217","NoName_2021","NoName","NoName_129_2021","129","2021",36.3128382415,1.12513187484636,35.7502723040769,36.8754041789232,0.285870764058984,"Ahya_129b"
"218","NoName_2021","NoName","NoName_130_2021","130","2021",36.8729232308149,1.04809810612024,36.3488741777548,37.3969722838751,0.266298211884075,"Ahya_130b"
"219","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_44_2021","44","2021",36.4703175241068,1.09745120024945,35.9215919239821,37.0190431242316,0.278668970783837,"Ahya_44b"
"220","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_45_2021","45","2021",36.3714239872139,1.10994034065791,35.816453816885,36.9263941575429,0.281840260680652,"Ahya_45b"
"221","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_46_2021","46","2021",36.2967818387436,1.03501371150521,35.779274982991,36.8142886944962,0.262814606851545,"Ahya_46"
"222","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_47_2021","47","2021",36.0520960170994,1.03629431804056,35.5339488580792,36.5702431761197,0.263139783319623,"Ahya_47b"
"223","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_48_2021","48","2021",36.6995193767879,0.998444911416343,36.2002969210798,37.1987418324961,0.253528918448042,"Ahya_48b"
"224","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_49_2021","49","2021",36.2137206512506,1.02370674868989,35.7018672769056,36.7255740255955,0.259943499972515,"Ahya_49b"
"225","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_50_2021","50","2021",36.860829943673,1.34004271922153,36.1908085840622,37.5308513032838,0.34026872929471,"Ahya_50b"
"226","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_51_2021","51","2021",36.549461646672,1.52746269398055,35.7857302996817,37.3131929936623,0.387859120064306,"Ahya_51b"
"227","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_52_2021","52","2021",36.4946540484774,0.973594148478739,36.007856974238,36.9814511227167,0.24721871847793,"Ahya_52b"
"228","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_53_2021","53","2021",36.153358280346,0.989598955068772,35.6585588028116,36.6481577578804,0.251282719664522,"Ahya_53b"
"229","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_54_2021","54","2021",36.3840473357058,1.19779439756326,35.7851501369242,36.9829445344875,0.304148495991192,"Ahya_54b"
"230","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_55_2021","55","2021",36.3079813016454,1.13609835283926,35.7399321252258,36.876030478065,0.288482402336399,"Ahya_55b"
"231","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_56_2021","56","2021",36.4329652924862,1.1665088775294,35.8497108537215,37.0162197312508,0.296204358095775,"Ahya_56b"
"232","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_57_2021","57","2021",36.4197681180109,1.10549028554871,35.8670229752366,36.9725132607853,0.280710285810763,"Ahya_57b"
"233","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_58_2021","58","2021",35.8883633310597,0.952032223663963,35.4123472192278,36.3643794428917,0.241743632756683,"Ahya_58b"
"234","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_59_2021","59","2021",36.3490288903272,1.0655081437785,35.8162748184379,36.8817829622164,0.270557868742647,"Ahya_59b"
"235","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_60_2021","60","2021",35.2169185324476,0.980323045780239,34.7267570095575,35.7070800553377,0.248927345599658,"Ahya_60b"
"236","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_61_2021","61","2021",35.9909933800893,1.0272762495174,35.4773552553306,36.504631504848,0.260849881159748,"Ahya_61b"
"237","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_62_2021","62","2021",36.1981683604117,1.14382394886759,35.6262563859779,36.7700803348455,0.290444114978766,"Ahya_62"
"238","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_63_2021","63","2021",35.964518110301,1.03721346903542,35.4459113757832,36.4831248448187,0.263373177626063,"Ahya_63"
"239","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_64_2021","64","2021",37.0050827391461,0.839796222308792,36.5851846279917,37.4249808503005,0.213244241644413,"Ahya_64"
"240","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_65_2021","65","2021",36.5374534417723,1.22798252813739,35.9234621777036,37.151444705841,0.311813980593212,"Ahya_65"
"241","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_66_2021","66","2021",36.8860045279028,0.965231038921175,36.4033890084422,37.3686200473634,0.245095125982492,"Ahya_66"
"242","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_67_2021","67","2021",36.5593274289064,1.06141326427677,36.028620796768,37.0900340610448,0.269518081409986,"Ahya_67b"
"243","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_68_2021","68","2021",37.1020330467808,0.908639582361261,36.6477132556001,37.5563528379614,0.230725208713166,"Ahya_68b"
"244","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_69_2021","69","2021",36.8498336987422,0.994119815964538,36.3527737907599,37.3468936067244,0.252430673808261,"Ahya_69b"
"245","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_70_2021","70","2021",36.3426941660484,1.11957693996872,35.782905696064,36.9024826360327,0.284287222523867,"Ahya_70b"
"246","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_71_2021","71","2021",36.0700849444295,1.10036059539746,35.5199046467308,36.6202652421283,0.279407735433523,"Ahya_71b"
"247","NorthDirection-23March_2021","NorthDirection-23March","NorthDirection-23March_72_2021","72","2021",35.9326616093028,0.961510737364534,35.4519062406205,36.413416977985,0.244150452902214,"Ahya_72b"
"248","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_73_2021","73","2021",36.4408917012742,0.636196842261981,36.1227932801433,36.7589901224052,0.161362765903044,"Ahya_73b"
"249","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_74_2021","74","2021",36.4867129871188,0.639729002762166,36.1668484857377,36.8065774884999,0.162258650871441,"Ahya_74b"
"250","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_75_2021","75","2021",35.7022603687663,0.648422327408696,35.3780492050619,36.0264715324706,0.164463595656878,"Ahya_75b"
"251","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_76_2021","76","2021",36.5734506413243,0.642776066976865,36.2520626078358,36.8948386748127,0.163031497696361,"Ahya_76b"
"252","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_77_2021","77","2021",36.4375026611145,0.658514624922717,36.1082453486532,36.7667599735759,0.16702337108014,"Ahya_77b"
"253","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_78_2021","78","2021",36.3692782348307,0.644282314155518,36.047137077753,36.6914193919085,0.163413537019312,"Ahya_78b"
"254","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_79_2021","79","2021",36.0818699127607,0.657167815281483,35.7532860051199,36.4104538204014,0.166681770942544,"Ahya_79b"
"255","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_80_2021","80","2021",36.8222380765969,0.671645798606136,36.4864151772939,37.1580609759,0.170353916540841,"Ahya_80b"
"256","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_82_2021","82","2021",36.2905469519921,0.639482690760218,35.970805606612,36.6102882973723,0.162196177147477,"Ahya_82b"
"257","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_81_2021","81","2021",36.9466750172291,0.738423052336699,36.5774634910608,37.3158865433975,0.187291068135405,"Ahya_81b"
"258","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_83_2021","83","2021",36.5475593078535,0.728601251468717,36.1832586821192,36.9118599335879,0.184799900545556,"Ahya_83b"
"259","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_84_2021","84","2021",35.7500389609677,0.626744232842427,35.4366668445465,36.0634110773889,0.158965238754815,"Ahya_84b"
"260","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_85_2021","85","2021",36.0004015332599,0.709383577735764,35.6457097443921,36.3550933221278,0.179925596270884,"Ahya_85"
"261","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_86_2021","86","2021",36.8391344291369,0.683006880529362,36.4976309888723,37.1806378694016,0.173235502051807,"Ahya_86"
"262","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_87_2021","87","2021",36.5085851322767,0.683708268266955,36.1667309981433,36.8504392664102,0.173413399610848,"Ahya_87"
"263","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_88_2021","88","2021",35.9069927578622,0.668629530782411,35.572677992471,36.2413075232534,0.169588880805973,"Ahya_88"
"264","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_89_2021","89","2021",36.4667981804532,0.631450705722159,36.1510728275922,36.7825235333143,0.160158972252174,"Ahya_89"
"265","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_90_2021","90","2021",36.0606592503498,0.673280066046473,35.7240192173266,36.3972992833731,0.170768426480033,"Ahya_90"
"266","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_91_2021","91","2021",36.6451842735566,0.639501395282039,36.3254335759156,36.9649349711976,0.162200921297675,"Ahya_91"
"267","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_92_2021","92","2021",36.5180442005676,0.643689644994012,36.1961993780706,36.8398890230646,0.163263214463755,"Ahya_92"
"268","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_93_2021","93","2021",36.6399165540342,0.655708441182909,36.3120623334427,36.9677707746256,0.16631162034545,"Ahya_93"
"269","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_94_2021","94","2021",36.6619245995613,0.707618691530726,36.3081152537959,37.0157339453266,0.17947795664014,"Ahya_94"
"270","NorthDirection-24March_2021","NorthDirection-24March","NorthDirection-24March_95_2021","95","2021",36.9912163096174,0.633384335662072,36.6745241417864,37.3079084774485,0.160649411459995,"Ahya_95b"
